session_ID,packetId,measure,value,lapCount,currentLapTime
52983d4d-bea3-4d5a-9867-b35639167df1,298641,1,114,4,17400
52983d4d-bea3-4d5a-9867-b35639167df1,298641,2,0,4,17400
52983d4d-bea3-4d5a-9867-b35639167df1,298641,3,76,4,17400
52983d4d-bea3-4d5a-9867-b35639167df1,298653,1,118,4,17600
52983d4d-bea3-4d5a-9867-b35639167df1,298653,2,0,4,17600
52983d4d-bea3-4d5a-9867-b35639167df1,298653,3,87,4,17600
52983d4d-bea3-4d5a-9867-b35639167df1,298665,1,123,4,17800
52983d4d-bea3-4d5a-9867-b35639167df1,298665,2,0,4,17800
52983d4d-bea3-4d5a-9867-b35639167df1,298665,3,90,4,17800
52983d4d-bea3-4d5a-9867-b35639167df1,298677,1,127,4,18000
52983d4d-bea3-4d5a-9867-b35639167df1,298677,2,0,4,18000
52983d4d-bea3-4d5a-9867-b35639167df1,298677,3,89,4,18000
52983d4d-bea3-4d5a-9867-b35639167df1,298689,1,131,4,18200
52983d4d-bea3-4d5a-9867-b35639167df1,298689,2,0,4,18200
52983d4d-bea3-4d5a-9867-b35639167df1,298689,3,100,4,18200
52983d4d-bea3-4d5a-9867-b35639167df1,298701,1,136,4,18400
52983d4d-bea3-4d5a-9867-b35639167df1,298701,2,0,4,18400
52983d4d-bea3-4d5a-9867-b35639167df1,298701,3,100,4,18400
52983d4d-bea3-4d5a-9867-b35639167df1,298713,1,140,4,18600
52983d4d-bea3-4d5a-9867-b35639167df1,298713,2,0,4,18600
52983d4d-bea3-4d5a-9867-b35639167df1,298713,3,100,4,18600
52983d4d-bea3-4d5a-9867-b35639167df1,298725,1,144,4,18800
52983d4d-bea3-4d5a-9867-b35639167df1,298725,2,0,4,18800
52983d4d-bea3-4d5a-9867-b35639167df1,298725,3,100,4,18800
52983d4d-bea3-4d5a-9867-b35639167df1,298737,1,149,4,19000
52983d4d-bea3-4d5a-9867-b35639167df1,298737,2,0,4,19000
52983d4d-bea3-4d5a-9867-b35639167df1,298737,3,100,4,19000
52983d4d-bea3-4d5a-9867-b35639167df1,298749,1,151,4,19200
52983d4d-bea3-4d5a-9867-b35639167df1,298749,2,0,4,19200
52983d4d-bea3-4d5a-9867-b35639167df1,298749,3,94,4,19200
52983d4d-bea3-4d5a-9867-b35639167df1,298761,1,155,4,19400
52983d4d-bea3-4d5a-9867-b35639167df1,298761,2,0,4,19400
52983d4d-bea3-4d5a-9867-b35639167df1,298761,3,94,4,19400
52983d4d-bea3-4d5a-9867-b35639167df1,298773,1,158,4,19600
52983d4d-bea3-4d5a-9867-b35639167df1,298773,2,0,4,19600
52983d4d-bea3-4d5a-9867-b35639167df1,298773,3,100,4,19600
52983d4d-bea3-4d5a-9867-b35639167df1,298785,1,162,4,19800
52983d4d-bea3-4d5a-9867-b35639167df1,298785,2,0,4,19800
52983d4d-bea3-4d5a-9867-b35639167df1,298785,3,100,4,19800
52983d4d-bea3-4d5a-9867-b35639167df1,298797,1,163,4,20000
52983d4d-bea3-4d5a-9867-b35639167df1,298797,2,42,4,20000
52983d4d-bea3-4d5a-9867-b35639167df1,298797,3,16,4,20000
52983d4d-bea3-4d5a-9867-b35639167df1,298809,1,154,4,20200
52983d4d-bea3-4d5a-9867-b35639167df1,298809,2,100,4,20200
52983d4d-bea3-4d5a-9867-b35639167df1,298809,3,0,4,20200
52983d4d-bea3-4d5a-9867-b35639167df1,298821,1,142,4,20400
52983d4d-bea3-4d5a-9867-b35639167df1,298821,2,100,4,20400
52983d4d-bea3-4d5a-9867-b35639167df1,298821,3,0,4,20400
52983d4d-bea3-4d5a-9867-b35639167df1,298833,1,130,4,20600
52983d4d-bea3-4d5a-9867-b35639167df1,298833,2,100,4,20600
52983d4d-bea3-4d5a-9867-b35639167df1,298833,3,0,4,20600
52983d4d-bea3-4d5a-9867-b35639167df1,298845,1,120,4,20800
52983d4d-bea3-4d5a-9867-b35639167df1,298845,2,100,4,20800
52983d4d-bea3-4d5a-9867-b35639167df1,298845,3,0,4,20800
52983d4d-bea3-4d5a-9867-b35639167df1,298857,1,110,4,21000
52983d4d-bea3-4d5a-9867-b35639167df1,298857,2,83,4,21000
52983d4d-bea3-4d5a-9867-b35639167df1,298857,3,0,4,21000
52983d4d-bea3-4d5a-9867-b35639167df1,298869,1,105,4,21200
52983d4d-bea3-4d5a-9867-b35639167df1,298869,2,9,4,21200
52983d4d-bea3-4d5a-9867-b35639167df1,298869,3,1,4,21200
52983d4d-bea3-4d5a-9867-b35639167df1,298881,1,104,4,21400
52983d4d-bea3-4d5a-9867-b35639167df1,298881,2,0,4,21400
52983d4d-bea3-4d5a-9867-b35639167df1,298881,3,5,4,21400
52983d4d-bea3-4d5a-9867-b35639167df1,298893,1,103,4,21600
52983d4d-bea3-4d5a-9867-b35639167df1,298893,2,0,4,21600
52983d4d-bea3-4d5a-9867-b35639167df1,298893,3,9,4,21600
52983d4d-bea3-4d5a-9867-b35639167df1,298905,1,103,4,21800
52983d4d-bea3-4d5a-9867-b35639167df1,298905,2,0,4,21800
52983d4d-bea3-4d5a-9867-b35639167df1,298905,3,17,4,21800
52983d4d-bea3-4d5a-9867-b35639167df1,298917,1,103,4,22000
52983d4d-bea3-4d5a-9867-b35639167df1,298917,2,0,4,22000
52983d4d-bea3-4d5a-9867-b35639167df1,298917,3,27,4,22000
52983d4d-bea3-4d5a-9867-b35639167df1,298929,1,103,4,22200
52983d4d-bea3-4d5a-9867-b35639167df1,298929,2,0,4,22200
52983d4d-bea3-4d5a-9867-b35639167df1,298929,3,45,4,22200
52983d4d-bea3-4d5a-9867-b35639167df1,298941,1,105,4,22400
52983d4d-bea3-4d5a-9867-b35639167df1,298941,2,0,4,22400
52983d4d-bea3-4d5a-9867-b35639167df1,298941,3,65,4,22400
52983d4d-bea3-4d5a-9867-b35639167df1,298953,1,107,4,22600
52983d4d-bea3-4d5a-9867-b35639167df1,298953,2,0,4,22600
52983d4d-bea3-4d5a-9867-b35639167df1,298953,3,65,4,22600
52983d4d-bea3-4d5a-9867-b35639167df1,298965,1,109,4,22800
52983d4d-bea3-4d5a-9867-b35639167df1,298965,2,0,4,22800
52983d4d-bea3-4d5a-9867-b35639167df1,298965,3,64,4,22800
52983d4d-bea3-4d5a-9867-b35639167df1,298977,1,112,4,23000
52983d4d-bea3-4d5a-9867-b35639167df1,298977,2,0,4,23000
52983d4d-bea3-4d5a-9867-b35639167df1,298977,3,84,4,23000
52983d4d-bea3-4d5a-9867-b35639167df1,298989,1,115,4,23200
52983d4d-bea3-4d5a-9867-b35639167df1,298989,2,0,4,23200
52983d4d-bea3-4d5a-9867-b35639167df1,298989,3,94,4,23200
52983d4d-bea3-4d5a-9867-b35639167df1,299001,1,119,4,23400
52983d4d-bea3-4d5a-9867-b35639167df1,299001,2,0,4,23400
52983d4d-bea3-4d5a-9867-b35639167df1,299001,3,100,4,23400
52983d4d-bea3-4d5a-9867-b35639167df1,299013,1,123,4,23600
52983d4d-bea3-4d5a-9867-b35639167df1,299013,2,0,4,23600
52983d4d-bea3-4d5a-9867-b35639167df1,299013,3,100,4,23600
52983d4d-bea3-4d5a-9867-b35639167df1,299025,1,126,4,23800
52983d4d-bea3-4d5a-9867-b35639167df1,299025,2,0,4,23800
52983d4d-bea3-4d5a-9867-b35639167df1,299025,3,100,4,23800
52983d4d-bea3-4d5a-9867-b35639167df1,299037,1,130,4,24000
52983d4d-bea3-4d5a-9867-b35639167df1,299037,2,0,4,24000
52983d4d-bea3-4d5a-9867-b35639167df1,299037,3,100,4,24000
52983d4d-bea3-4d5a-9867-b35639167df1,299049,1,134,4,24200
52983d4d-bea3-4d5a-9867-b35639167df1,299049,2,0,4,24200
52983d4d-bea3-4d5a-9867-b35639167df1,299049,3,91,4,24200
52983d4d-bea3-4d5a-9867-b35639167df1,299061,1,137,4,24400
52983d4d-bea3-4d5a-9867-b35639167df1,299061,2,0,4,24400
52983d4d-bea3-4d5a-9867-b35639167df1,299061,3,100,4,24400
52983d4d-bea3-4d5a-9867-b35639167df1,299073,1,141,4,24600
52983d4d-bea3-4d5a-9867-b35639167df1,299073,2,0,4,24600
52983d4d-bea3-4d5a-9867-b35639167df1,299073,3,100,4,24600
52983d4d-bea3-4d5a-9867-b35639167df1,299085,1,144,4,24800
52983d4d-bea3-4d5a-9867-b35639167df1,299085,2,0,4,24800
52983d4d-bea3-4d5a-9867-b35639167df1,299085,3,100,4,24800
52983d4d-bea3-4d5a-9867-b35639167df1,299097,1,147,4,25000
52983d4d-bea3-4d5a-9867-b35639167df1,299097,2,0,4,25000
52983d4d-bea3-4d5a-9867-b35639167df1,299097,3,100,4,25000
52983d4d-bea3-4d5a-9867-b35639167df1,299109,1,149,4,25200
52983d4d-bea3-4d5a-9867-b35639167df1,299109,2,0,4,25200
52983d4d-bea3-4d5a-9867-b35639167df1,299109,3,100,4,25200
52983d4d-bea3-4d5a-9867-b35639167df1,299121,1,152,4,25400
52983d4d-bea3-4d5a-9867-b35639167df1,299121,2,0,4,25400
52983d4d-bea3-4d5a-9867-b35639167df1,299121,3,100,4,25400
52983d4d-bea3-4d5a-9867-b35639167df1,299133,1,155,4,25600
52983d4d-bea3-4d5a-9867-b35639167df1,299133,2,0,4,25600
52983d4d-bea3-4d5a-9867-b35639167df1,299133,3,100,4,25600
52983d4d-bea3-4d5a-9867-b35639167df1,299145,1,158,4,25800
52983d4d-bea3-4d5a-9867-b35639167df1,299145,2,0,4,25800
52983d4d-bea3-4d5a-9867-b35639167df1,299145,3,100,4,25800
52983d4d-bea3-4d5a-9867-b35639167df1,299157,1,161,4,26000
52983d4d-bea3-4d5a-9867-b35639167df1,299157,2,0,4,26000
52983d4d-bea3-4d5a-9867-b35639167df1,299157,3,100,4,26000
52983d4d-bea3-4d5a-9867-b35639167df1,299169,1,163,4,26200
52983d4d-bea3-4d5a-9867-b35639167df1,299169,2,0,4,26200
52983d4d-bea3-4d5a-9867-b35639167df1,299169,3,100,4,26200
52983d4d-bea3-4d5a-9867-b35639167df1,299181,1,166,4,26400
52983d4d-bea3-4d5a-9867-b35639167df1,299181,2,0,4,26400
52983d4d-bea3-4d5a-9867-b35639167df1,299181,3,100,4,26400
52983d4d-bea3-4d5a-9867-b35639167df1,299193,1,168,4,26600
52983d4d-bea3-4d5a-9867-b35639167df1,299193,2,0,4,26600
52983d4d-bea3-4d5a-9867-b35639167df1,299193,3,100,4,26600
52983d4d-bea3-4d5a-9867-b35639167df1,299205,1,171,4,26800
52983d4d-bea3-4d5a-9867-b35639167df1,299205,2,0,4,26800
52983d4d-bea3-4d5a-9867-b35639167df1,299205,3,100,4,26800
52983d4d-bea3-4d5a-9867-b35639167df1,299217,1,173,4,27000
52983d4d-bea3-4d5a-9867-b35639167df1,299217,2,0,4,27000
52983d4d-bea3-4d5a-9867-b35639167df1,299217,3,100,4,27000
52983d4d-bea3-4d5a-9867-b35639167df1,299229,1,176,4,27200
52983d4d-bea3-4d5a-9867-b35639167df1,299229,2,0,4,27200
52983d4d-bea3-4d5a-9867-b35639167df1,299229,3,100,4,27200
52983d4d-bea3-4d5a-9867-b35639167df1,299241,1,178,4,27400
52983d4d-bea3-4d5a-9867-b35639167df1,299241,2,0,4,27400
52983d4d-bea3-4d5a-9867-b35639167df1,299241,3,100,4,27400
52983d4d-bea3-4d5a-9867-b35639167df1,299253,1,180,4,27600
52983d4d-bea3-4d5a-9867-b35639167df1,299253,2,0,4,27600
52983d4d-bea3-4d5a-9867-b35639167df1,299253,3,100,4,27600
52983d4d-bea3-4d5a-9867-b35639167df1,299265,1,182,4,27800
52983d4d-bea3-4d5a-9867-b35639167df1,299265,2,0,4,27800
52983d4d-bea3-4d5a-9867-b35639167df1,299265,3,100,4,27800
52983d4d-bea3-4d5a-9867-b35639167df1,299277,1,184,4,28000
52983d4d-bea3-4d5a-9867-b35639167df1,299277,2,0,4,28000
52983d4d-bea3-4d5a-9867-b35639167df1,299277,3,100,4,28000
52983d4d-bea3-4d5a-9867-b35639167df1,299289,1,185,4,28200
52983d4d-bea3-4d5a-9867-b35639167df1,299289,2,0,4,28200
52983d4d-bea3-4d5a-9867-b35639167df1,299289,3,100,4,28200
52983d4d-bea3-4d5a-9867-b35639167df1,299301,1,187,4,28400
52983d4d-bea3-4d5a-9867-b35639167df1,299301,2,0,4,28400
52983d4d-bea3-4d5a-9867-b35639167df1,299301,3,100,4,28400
52983d4d-bea3-4d5a-9867-b35639167df1,299313,1,189,4,28600
52983d4d-bea3-4d5a-9867-b35639167df1,299313,2,0,4,28600
52983d4d-bea3-4d5a-9867-b35639167df1,299313,3,100,4,28600
52983d4d-bea3-4d5a-9867-b35639167df1,299325,1,191,4,28800
52983d4d-bea3-4d5a-9867-b35639167df1,299325,2,0,4,28800
52983d4d-bea3-4d5a-9867-b35639167df1,299325,3,100,4,28800
52983d4d-bea3-4d5a-9867-b35639167df1,299337,1,189,4,29000
52983d4d-bea3-4d5a-9867-b35639167df1,299337,2,78,4,29000
52983d4d-bea3-4d5a-9867-b35639167df1,299337,3,71,4,29000
52983d4d-bea3-4d5a-9867-b35639167df1,299349,1,177,4,29200
52983d4d-bea3-4d5a-9867-b35639167df1,299349,2,100,4,29200
52983d4d-bea3-4d5a-9867-b35639167df1,299349,3,0,4,29200
52983d4d-bea3-4d5a-9867-b35639167df1,299361,1,166,4,29400
52983d4d-bea3-4d5a-9867-b35639167df1,299361,2,100,4,29400
52983d4d-bea3-4d5a-9867-b35639167df1,299361,3,0,4,29400
52983d4d-bea3-4d5a-9867-b35639167df1,299373,1,155,4,29600
52983d4d-bea3-4d5a-9867-b35639167df1,299373,2,97,4,29600
52983d4d-bea3-4d5a-9867-b35639167df1,299373,3,0,4,29600
52983d4d-bea3-4d5a-9867-b35639167df1,299385,1,144,4,29800
52983d4d-bea3-4d5a-9867-b35639167df1,299385,2,74,4,29800
52983d4d-bea3-4d5a-9867-b35639167df1,299385,3,0,4,29800
52983d4d-bea3-4d5a-9867-b35639167df1,299397,1,137,4,30000
52983d4d-bea3-4d5a-9867-b35639167df1,299397,2,25,4,30000
52983d4d-bea3-4d5a-9867-b35639167df1,299397,3,0,4,30000
52983d4d-bea3-4d5a-9867-b35639167df1,299409,1,134,4,30200
52983d4d-bea3-4d5a-9867-b35639167df1,299409,2,4,4,30200
52983d4d-bea3-4d5a-9867-b35639167df1,299409,3,0,4,30200
52983d4d-bea3-4d5a-9867-b35639167df1,299421,1,132,4,30400
52983d4d-bea3-4d5a-9867-b35639167df1,299421,2,0,4,30400
52983d4d-bea3-4d5a-9867-b35639167df1,299421,3,8,4,30400
52983d4d-bea3-4d5a-9867-b35639167df1,299433,1,133,4,30600
52983d4d-bea3-4d5a-9867-b35639167df1,299433,2,0,4,30600
52983d4d-bea3-4d5a-9867-b35639167df1,299433,3,88,4,30600
52983d4d-bea3-4d5a-9867-b35639167df1,299445,1,136,4,30800
52983d4d-bea3-4d5a-9867-b35639167df1,299445,2,0,4,30800
52983d4d-bea3-4d5a-9867-b35639167df1,299445,3,100,4,30800
52983d4d-bea3-4d5a-9867-b35639167df1,299457,1,139,4,31000
52983d4d-bea3-4d5a-9867-b35639167df1,299457,2,0,4,31000
52983d4d-bea3-4d5a-9867-b35639167df1,299457,3,100,4,31000
52983d4d-bea3-4d5a-9867-b35639167df1,299469,1,141,4,31200
52983d4d-bea3-4d5a-9867-b35639167df1,299469,2,0,4,31200
52983d4d-bea3-4d5a-9867-b35639167df1,299469,3,0,4,31200
52983d4d-bea3-4d5a-9867-b35639167df1,299481,1,143,4,31400
52983d4d-bea3-4d5a-9867-b35639167df1,299481,2,0,4,31400
52983d4d-bea3-4d5a-9867-b35639167df1,299481,3,89,4,31400
52983d4d-bea3-4d5a-9867-b35639167df1,299493,1,145,4,31600
52983d4d-bea3-4d5a-9867-b35639167df1,299493,2,0,4,31600
52983d4d-bea3-4d5a-9867-b35639167df1,299493,3,100,4,31600
52983d4d-bea3-4d5a-9867-b35639167df1,299505,1,148,4,31800
52983d4d-bea3-4d5a-9867-b35639167df1,299505,2,0,4,31800
52983d4d-bea3-4d5a-9867-b35639167df1,299505,3,100,4,31800
52983d4d-bea3-4d5a-9867-b35639167df1,299517,1,150,4,32000
52983d4d-bea3-4d5a-9867-b35639167df1,299517,2,0,4,32000
52983d4d-bea3-4d5a-9867-b35639167df1,299517,3,100,4,32000
52983d4d-bea3-4d5a-9867-b35639167df1,299529,1,152,4,32200
52983d4d-bea3-4d5a-9867-b35639167df1,299529,2,0,4,32200
52983d4d-bea3-4d5a-9867-b35639167df1,299529,3,87,4,32200
52983d4d-bea3-4d5a-9867-b35639167df1,299541,1,154,4,32400
52983d4d-bea3-4d5a-9867-b35639167df1,299541,2,0,4,32400
52983d4d-bea3-4d5a-9867-b35639167df1,299541,3,94,4,32400
52983d4d-bea3-4d5a-9867-b35639167df1,299553,1,157,4,32600
52983d4d-bea3-4d5a-9867-b35639167df1,299553,2,0,4,32600
52983d4d-bea3-4d5a-9867-b35639167df1,299553,3,100,4,32600
52983d4d-bea3-4d5a-9867-b35639167df1,299565,1,159,4,32800
52983d4d-bea3-4d5a-9867-b35639167df1,299565,2,0,4,32800
52983d4d-bea3-4d5a-9867-b35639167df1,299565,3,100,4,32800
52983d4d-bea3-4d5a-9867-b35639167df1,299577,1,161,4,33000
52983d4d-bea3-4d5a-9867-b35639167df1,299577,2,0,4,33000
52983d4d-bea3-4d5a-9867-b35639167df1,299577,3,74,4,33000
52983d4d-bea3-4d5a-9867-b35639167df1,299589,1,161,4,33200
52983d4d-bea3-4d5a-9867-b35639167df1,299589,2,13,4,33200
52983d4d-bea3-4d5a-9867-b35639167df1,299589,3,8,4,33200
52983d4d-bea3-4d5a-9867-b35639167df1,299601,1,156,4,33400
52983d4d-bea3-4d5a-9867-b35639167df1,299601,2,63,4,33400
52983d4d-bea3-4d5a-9867-b35639167df1,299601,3,22,4,33400
52983d4d-bea3-4d5a-9867-b35639167df1,299613,1,147,4,33600
52983d4d-bea3-4d5a-9867-b35639167df1,299613,2,69,4,33600
52983d4d-bea3-4d5a-9867-b35639167df1,299613,3,0,4,33600
52983d4d-bea3-4d5a-9867-b35639167df1,299625,1,137,4,33800
52983d4d-bea3-4d5a-9867-b35639167df1,299625,2,74,4,33800
52983d4d-bea3-4d5a-9867-b35639167df1,299625,3,0,4,33800
52983d4d-bea3-4d5a-9867-b35639167df1,299637,1,127,4,34000
52983d4d-bea3-4d5a-9867-b35639167df1,299637,2,73,4,34000
52983d4d-bea3-4d5a-9867-b35639167df1,299637,3,0,4,34000
52983d4d-bea3-4d5a-9867-b35639167df1,299649,1,118,4,34200
52983d4d-bea3-4d5a-9867-b35639167df1,299649,2,62,4,34200
52983d4d-bea3-4d5a-9867-b35639167df1,299649,3,0,4,34200
52983d4d-bea3-4d5a-9867-b35639167df1,299661,1,112,4,34400
52983d4d-bea3-4d5a-9867-b35639167df1,299661,2,21,4,34400
52983d4d-bea3-4d5a-9867-b35639167df1,299661,3,1,4,34400
52983d4d-bea3-4d5a-9867-b35639167df1,299673,1,109,4,34600
52983d4d-bea3-4d5a-9867-b35639167df1,299673,2,5,4,34600
52983d4d-bea3-4d5a-9867-b35639167df1,299673,3,2,4,34600
52983d4d-bea3-4d5a-9867-b35639167df1,299685,1,107,4,34800
52983d4d-bea3-4d5a-9867-b35639167df1,299685,2,0,4,34800
52983d4d-bea3-4d5a-9867-b35639167df1,299685,3,2,4,34800
52983d4d-bea3-4d5a-9867-b35639167df1,299697,1,106,4,35000
52983d4d-bea3-4d5a-9867-b35639167df1,299697,2,0,4,35000
52983d4d-bea3-4d5a-9867-b35639167df1,299697,3,3,4,35000
52983d4d-bea3-4d5a-9867-b35639167df1,299709,1,104,4,35200
52983d4d-bea3-4d5a-9867-b35639167df1,299709,2,0,4,35200
52983d4d-bea3-4d5a-9867-b35639167df1,299709,3,2,4,35200
52983d4d-bea3-4d5a-9867-b35639167df1,299721,1,101,4,35400
52983d4d-bea3-4d5a-9867-b35639167df1,299721,2,61,4,35400
52983d4d-bea3-4d5a-9867-b35639167df1,299721,3,0,4,35400
52983d4d-bea3-4d5a-9867-b35639167df1,299733,1,96,4,35600
52983d4d-bea3-4d5a-9867-b35639167df1,299733,2,9,4,35600
52983d4d-bea3-4d5a-9867-b35639167df1,299733,3,0,4,35600
52983d4d-bea3-4d5a-9867-b35639167df1,299745,1,94,4,35800
52983d4d-bea3-4d5a-9867-b35639167df1,299745,2,0,4,35800
52983d4d-bea3-4d5a-9867-b35639167df1,299745,3,5,4,35800
52983d4d-bea3-4d5a-9867-b35639167df1,299757,1,93,4,36000
52983d4d-bea3-4d5a-9867-b35639167df1,299757,2,0,4,36000
52983d4d-bea3-4d5a-9867-b35639167df1,299757,3,12,4,36000
52983d4d-bea3-4d5a-9867-b35639167df1,299769,1,93,4,36200
52983d4d-bea3-4d5a-9867-b35639167df1,299769,2,0,4,36200
52983d4d-bea3-4d5a-9867-b35639167df1,299769,3,36,4,36200
52983d4d-bea3-4d5a-9867-b35639167df1,299781,1,95,4,36400
52983d4d-bea3-4d5a-9867-b35639167df1,299781,2,0,4,36400
52983d4d-bea3-4d5a-9867-b35639167df1,299781,3,76,4,36400
52983d4d-bea3-4d5a-9867-b35639167df1,299793,1,98,4,36600
52983d4d-bea3-4d5a-9867-b35639167df1,299793,2,0,4,36600
52983d4d-bea3-4d5a-9867-b35639167df1,299793,3,83,4,36600
52983d4d-bea3-4d5a-9867-b35639167df1,299805,1,101,4,36800
52983d4d-bea3-4d5a-9867-b35639167df1,299805,2,0,4,36800
52983d4d-bea3-4d5a-9867-b35639167df1,299805,3,100,4,36800
52983d4d-bea3-4d5a-9867-b35639167df1,299817,1,105,4,37000
52983d4d-bea3-4d5a-9867-b35639167df1,299817,2,0,4,37000
52983d4d-bea3-4d5a-9867-b35639167df1,299817,3,100,4,37000
52983d4d-bea3-4d5a-9867-b35639167df1,299829,1,109,4,37200
52983d4d-bea3-4d5a-9867-b35639167df1,299829,2,0,4,37200
52983d4d-bea3-4d5a-9867-b35639167df1,299829,3,85,4,37200
52983d4d-bea3-4d5a-9867-b35639167df1,299841,1,111,4,37400
52983d4d-bea3-4d5a-9867-b35639167df1,299841,2,0,4,37400
52983d4d-bea3-4d5a-9867-b35639167df1,299841,3,28,4,37400
52983d4d-bea3-4d5a-9867-b35639167df1,299853,1,111,4,37600
52983d4d-bea3-4d5a-9867-b35639167df1,299853,2,0,4,37600
52983d4d-bea3-4d5a-9867-b35639167df1,299853,3,30,4,37600
52983d4d-bea3-4d5a-9867-b35639167df1,299865,1,113,4,37800
52983d4d-bea3-4d5a-9867-b35639167df1,299865,2,0,4,37800
52983d4d-bea3-4d5a-9867-b35639167df1,299865,3,66,4,37800
52983d4d-bea3-4d5a-9867-b35639167df1,299877,1,115,4,38000
52983d4d-bea3-4d5a-9867-b35639167df1,299877,2,0,4,38000
52983d4d-bea3-4d5a-9867-b35639167df1,299877,3,46,4,38000
52983d4d-bea3-4d5a-9867-b35639167df1,299889,1,115,4,38200
52983d4d-bea3-4d5a-9867-b35639167df1,299889,2,0,4,38200
52983d4d-bea3-4d5a-9867-b35639167df1,299889,3,7,4,38200
52983d4d-bea3-4d5a-9867-b35639167df1,299901,1,115,4,38400
52983d4d-bea3-4d5a-9867-b35639167df1,299901,2,0,4,38400
52983d4d-bea3-4d5a-9867-b35639167df1,299901,3,49,4,38400
52983d4d-bea3-4d5a-9867-b35639167df1,299913,1,117,4,38600
52983d4d-bea3-4d5a-9867-b35639167df1,299913,2,0,4,38600
52983d4d-bea3-4d5a-9867-b35639167df1,299913,3,66,4,38600
52983d4d-bea3-4d5a-9867-b35639167df1,299925,1,121,4,38800
52983d4d-bea3-4d5a-9867-b35639167df1,299925,2,0,4,38800
52983d4d-bea3-4d5a-9867-b35639167df1,299925,3,90,4,38800
52983d4d-bea3-4d5a-9867-b35639167df1,299937,1,125,4,39000
52983d4d-bea3-4d5a-9867-b35639167df1,299937,2,0,4,39000
52983d4d-bea3-4d5a-9867-b35639167df1,299937,3,100,4,39000
52983d4d-bea3-4d5a-9867-b35639167df1,299949,1,129,4,39200
52983d4d-bea3-4d5a-9867-b35639167df1,299949,2,0,4,39200
52983d4d-bea3-4d5a-9867-b35639167df1,299949,3,85,4,39200
52983d4d-bea3-4d5a-9867-b35639167df1,299961,1,132,4,39400
52983d4d-bea3-4d5a-9867-b35639167df1,299961,2,0,4,39400
52983d4d-bea3-4d5a-9867-b35639167df1,299961,3,89,4,39400
52983d4d-bea3-4d5a-9867-b35639167df1,299973,1,136,4,39600
52983d4d-bea3-4d5a-9867-b35639167df1,299973,2,0,4,39600
52983d4d-bea3-4d5a-9867-b35639167df1,299973,3,100,4,39600
52983d4d-bea3-4d5a-9867-b35639167df1,299985,1,140,4,39800
52983d4d-bea3-4d5a-9867-b35639167df1,299985,2,0,4,39800
52983d4d-bea3-4d5a-9867-b35639167df1,299985,3,100,4,39800
52983d4d-bea3-4d5a-9867-b35639167df1,299997,1,144,4,40000
52983d4d-bea3-4d5a-9867-b35639167df1,299997,2,0,4,40000
52983d4d-bea3-4d5a-9867-b35639167df1,299997,3,100,4,40000
52983d4d-bea3-4d5a-9867-b35639167df1,300009,1,148,4,40200
52983d4d-bea3-4d5a-9867-b35639167df1,300009,2,0,4,40200
52983d4d-bea3-4d5a-9867-b35639167df1,300009,3,100,4,40200
52983d4d-bea3-4d5a-9867-b35639167df1,300021,1,150,4,40400
52983d4d-bea3-4d5a-9867-b35639167df1,300021,2,0,4,40400
52983d4d-bea3-4d5a-9867-b35639167df1,300021,3,94,4,40400
52983d4d-bea3-4d5a-9867-b35639167df1,300033,1,153,4,40600
52983d4d-bea3-4d5a-9867-b35639167df1,300033,2,0,4,40600
52983d4d-bea3-4d5a-9867-b35639167df1,300033,3,100,4,40600
52983d4d-bea3-4d5a-9867-b35639167df1,300045,1,156,4,40800
52983d4d-bea3-4d5a-9867-b35639167df1,300045,2,0,4,40800
52983d4d-bea3-4d5a-9867-b35639167df1,300045,3,100,4,40800
52983d4d-bea3-4d5a-9867-b35639167df1,300057,1,159,4,41000
52983d4d-bea3-4d5a-9867-b35639167df1,300057,2,0,4,41000
52983d4d-bea3-4d5a-9867-b35639167df1,300057,3,100,4,41000
52983d4d-bea3-4d5a-9867-b35639167df1,300069,1,162,4,41200
52983d4d-bea3-4d5a-9867-b35639167df1,300069,2,0,4,41200
52983d4d-bea3-4d5a-9867-b35639167df1,300069,3,100,4,41200
52983d4d-bea3-4d5a-9867-b35639167df1,300081,1,165,4,41400
52983d4d-bea3-4d5a-9867-b35639167df1,300081,2,0,4,41400
52983d4d-bea3-4d5a-9867-b35639167df1,300081,3,100,4,41400
52983d4d-bea3-4d5a-9867-b35639167df1,300093,1,168,4,41600
52983d4d-bea3-4d5a-9867-b35639167df1,300093,2,0,4,41600
52983d4d-bea3-4d5a-9867-b35639167df1,300093,3,100,4,41600
52983d4d-bea3-4d5a-9867-b35639167df1,300105,1,170,4,41800
52983d4d-bea3-4d5a-9867-b35639167df1,300105,2,0,4,41800
52983d4d-bea3-4d5a-9867-b35639167df1,300105,3,100,4,41800
52983d4d-bea3-4d5a-9867-b35639167df1,300117,1,172,4,42000
52983d4d-bea3-4d5a-9867-b35639167df1,300117,2,0,4,42000
52983d4d-bea3-4d5a-9867-b35639167df1,300117,3,100,4,42000
52983d4d-bea3-4d5a-9867-b35639167df1,300129,1,175,4,42200
52983d4d-bea3-4d5a-9867-b35639167df1,300129,2,0,4,42200
52983d4d-bea3-4d5a-9867-b35639167df1,300129,3,100,4,42200
52983d4d-bea3-4d5a-9867-b35639167df1,300141,1,177,4,42400
52983d4d-bea3-4d5a-9867-b35639167df1,300141,2,0,4,42400
